TeamKey,RankingPoints,Wins,Losses,Ties,ClimbPoints,AutoPoints,OwnershipPoints,VaultPoints
frc1515,9.0,4.0,5.0,0.0,420.0,100.0,1079.0,185.0
frc4123,9.0,4.0,5.0,0.0,335.0,116.0,1249.0,160.0
frc5765,9.0,4.0,5.0,0.0,285.0,113.0,1177.0,80.0
frc702,9.0,4.0,5.0,0.0,440.0,119.0,1496.0,190.0
frc5669,8.0,3.0,6.0,0.0,375.0,115.0,1182.0,155.0
frc3863,8.0,4.0,5.0,0.0,320.0,115.0,1600.0,200.0
frc3952,8.0,4.0,5.0,0.0,290.0,140.0,1400.0,135.0
frc5089,8.0,3.0,6.0,0.0,270.0,107.0,1042.0,115.0
frc1759,8.0,3.0,6.0,0.0,215.0,121.0,1375.0,85.0
frc6915,8.0,4.0,5.0,0.0,140.0,89.0,1385.0,45.0
frc4,7.0,3.0,6.0,0.0,305.0,98.0,1546.0,180.0
frc6658,7.0,3.0,6.0,0.0,200.0,119.0,1120.0,100.0
frc7185,7.0,3.0,6.0,0.0,265.0,119.0,1330.0,130.0
frc6000,7.0,3.0,6.0,0.0,350.0,103.0,1533.0,130.0
frc848,7.0,3.0,6.0,0.0,335.0,121.0,1100.0,210.0
frc4763,7.0,3.0,6.0,0.0,405.0,108.0,1265.0,220.0
frc5510,6.0,3.0,6.0,0.0,440.0,110.0,1139.0,210.0
frc2493,5.0,2.0,7.0,0.0,345.0,103.0,1192.0,185.0
frc606,4.0,2.0,7.0,0.0,300.0,136.0,1167.0,140.0
frc4964,4.0,2.0,7.0,0.0,290.0,89.0,979.0,155.0
frc6938,4.0,2.0,7.0,0.0,265.0,126.0,1170.0,130.0
frc5107,4.0,2.0,7.0,0.0,180.0,85.0,951.0,115.0
frc2496,3.0,1.0,8.0,0.0,230.0,142.0,977.0,135.0
frc867,3.0,1.0,8.0,0.0,185.0,110.0,959.0,70.0
frc340,33.0,10.0,0.0,0.0,670.0,371.0,2829.0,355.0
frc1559,27.0,10.0,0.0,0.0,600.0,333.0,2671.0,380.0
frc639,25.0,7.0,3.0,0.0,695.0,315.0,2194.0,305.0
frc1511,25.0,8.0,2.0,0.0,620.0,364.0,2272.0,405.0
frc1507,24.0,7.0,3.0,0.0,605.0,353.0,2457.0,305.0
frc191,23.0,7.0,3.0,0.0,560.0,363.0,2345.0,290.0
frc5254,22.0,8.0,2.0,0.0,665.0,258.0,1970.0,330.0
frc4930,22.0,8.0,2.0,0.0,570.0,292.0,2472.0,370.0
frc3838,21.0,5.0,4.0,0.0,610.0,309.0,1737.0,285.0
frc1551,20.0,8.0,2.0,0.0,620.0,222.0,2197.0,260.0
frc3003,20.0,6.0,4.0,0.0,550.0,254.0,1893.0,230.0
frc5590,20.0,7.0,3.0,0.0,510.0,254.0,2192.0,280.0
frc1518,19.0,6.0,4.0,0.0,530.0,293.0,2248.0,270.0
frc1660,19.0,5.0,5.0,0.0,540.0,362.0,2113.0,320.0
frc156,19.0,5.0,5.0,0.0,695.0,257.0,1872.0,330.0
frc3550,19.0,6.0,4.0,0.0,590.0,255.0,2064.0,355.0
frc3015,18.0,6.0,4.0,0.0,610.0,301.0,2018.0,305.0
frc5030,18.0,6.0,4.0,0.0,500.0,256.0,2061.0,355.0
frc3986,17.0,6.0,4.0,0.0,560.0,272.0,2028.0,235.0
frc3951,17.0,5.0,5.0,0.0,525.0,238.0,2028.0,375.0
frc4361,17.0,6.0,4.0,0.0,505.0,239.0,2254.0,220.0
frc2340,17.0,5.0,5.0,0.0,465.0,289.0,1894.0,265.0
frc578,17.0,5.0,5.0,0.0,460.0,269.0,2036.0,380.0
frc1450,16.0,4.0,6.0,0.0,460.0,301.0,1748.0,250.0
frc5952,16.0,7.0,3.0,0.0,415.0,215.0,2005.0,330.0
frc120,15.0,4.0,6.0,0.0,450.0,261.0,2000.0,410.0
frc3799,15.0,4.0,6.0,0.0,520.0,242.0,1914.0,285.0
frc7251,15.0,5.0,5.0,0.0,455.0,207.0,1443.0,280.0
frc3173,14.0,4.0,6.0,0.0,625.0,193.0,1440.0,350.0
frc1126,14.0,4.0,6.0,0.0,535.0,243.0,1644.0,275.0
frc378,14.0,5.0,5.0,0.0,505.0,215.0,2121.0,205.0
frc6892,14.0,5.0,5.0,0.0,500.0,202.0,1767.0,250.0
frc4023,14.0,3.0,7.0,0.0,425.0,296.0,1588.0,205.0
frc5947,13.0,4.0,6.0,0.0,525.0,186.0,1520.0,190.0
frc6870,13.0,4.0,6.0,0.0,460.0,246.0,1867.0,270.0
frc3157,13.0,4.0,6.0,0.0,450.0,215.0,1665.0,250.0
frc7033,11.0,4.0,6.0,0.0,420.0,190.0,1266.0,185.0
frc533,11.0,5.0,5.0,0.0,425.0,202.0,1954.0,245.0
frc6868,11.0,4.0,6.0,0.0,470.0,154.0,1294.0,310.0
frc174,11.0,3.0,7.0,0.0,530.0,278.0,1823.0,200.0
frc1405,11.0,3.0,7.0,0.0,540.0,206.0,1774.0,295.0
frc1585,10.0,3.0,7.0,0.0,540.0,221.0,1413.0,190.0
frc6490,10.0,3.0,7.0,0.0,400.0,243.0,1591.0,290.0
frc271,10.0,3.0,7.0,0.0,390.0,196.0,1319.0,220.0
frc2228,9.0,2.0,8.0,0.0,435.0,235.0,1484.0,320.0
frc2544,9.0,2.0,8.0,0.0,410.0,244.0,1383.0,160.0
frc1591,8.0,2.0,8.0,0.0,410.0,234.0,1400.0,210.0
frc6414,7.0,2.0,8.0,0.0,555.0,185.0,1426.0,230.0
frc3181,7.0,2.0,8.0,0.0,530.0,162.0,1106.0,250.0
frc4093,7.0,2.0,8.0,0.0,455.0,193.0,1423.0,210.0
frc2791,44.0,13.0,0.0,0.0,1045.0,367.0,3521.0,370.0
frc1493,32.0,9.0,4.0,0.0,795.0,387.0,2910.0,385.0
frc3990,30.0,11.0,2.0,0.0,735.0,441.0,3467.0,425.0
frc3044,30.0,9.0,4.0,0.0,655.0,370.0,2636.0,455.0
frc3117,29.0,7.0,6.0,0.0,680.0,356.0,2944.0,390.0
frc20,28.0,10.0,3.0,0.0,685.0,415.0,3229.0,350.0
frc6621,27.0,9.0,4.0,0.0,835.0,292.0,2741.0,390.0
frc3996,27.0,8.0,5.0,0.0,810.0,343.0,2678.0,380.0
frc6300,26.0,8.0,4.0,0.0,645.0,273.0,2243.0,275.0
frc333,26.0,8.0,5.0,0.0,650.0,333.0,2519.0,280.0
frc3360,25.0,8.0,3.0,0.0,675.0,243.0,2409.0,250.0
frc1860,24.0,7.0,6.0,0.0,790.0,320.0,2616.0,345.0
frc6484,23.0,8.0,5.0,0.0,750.0,288.0,2378.0,335.0
frc1156,23.0,7.0,6.0,0.0,740.0,352.0,2672.0,350.0
frc2013,23.0,7.0,6.0,0.0,650.0,347.0,2637.0,315.0
frc4508,22.0,7.0,6.0,0.0,810.0,271.0,2492.0,380.0
frc358,22.0,6.0,7.0,0.0,735.0,329.0,2479.0,340.0
frc229,20.0,6.0,7.0,0.0,665.0,298.0,2297.0,430.0
frc4458,19.0,6.0,7.0,0.0,705.0,307.0,2469.0,315.0
frc5123,19.0,7.0,6.0,0.0,600.0,279.0,2387.0,310.0
frc5964,18.0,6.0,7.0,0.0,710.0,257.0,2103.0,320.0
frc3624,18.0,5.0,8.0,0.0,630.0,295.0,2174.0,280.0
frc7030,18.0,6.0,7.0,0.0,605.0,269.0,2110.0,245.0
frc1665,17.0,5.0,8.0,0.0,730.0,275.0,1799.0,330.0
frc6463,16.0,5.0,8.0,0.0,675.0,287.0,2095.0,300.0
frc5659,15.0,5.0,8.0,0.0,680.0,295.0,2286.0,305.0
frc250,15.0,5.0,8.0,0.0,705.0,240.0,1905.0,505.0
frc5943,15.0,4.0,9.0,0.0,705.0,268.0,1714.0,315.0
frc7031,14.0,4.0,9.0,0.0,665.0,231.0,1592.0,290.0
frc5202,14.0,4.0,9.0,0.0,650.0,279.0,1752.0,355.0
frc5881,14.0,4.0,9.0,0.0,640.0,235.0,2143.0,340.0
frc7027,13.0,4.0,9.0,0.0,530.0,271.0,1834.0,275.0
frc743,12.0,5.0,7.0,0.0,455.0,211.0,1763.0,315.0
frc5149,9.0,2.0,11.0,0.0,665.0,223.0,1459.0,240.0
frc4203,8.0,2.0,11.0,0.0,615.0,247.0,1562.0,240.0
frc1756,31.0,10.0,2.0,0.0,830.0,379.0,2833.0,365.0
frc3695,29.0,10.0,2.0,0.0,740.0,296.0,2691.0,435.0
frc2481,28.0,11.0,1.0,0.0,570.0,459.0,3332.0,390.0
frc4143,28.0,9.0,3.0,0.0,520.0,358.0,2732.0,370.0
frc5442,27.0,8.0,4.0,0.0,745.0,305.0,2389.0,375.0
frc2826,25.0,9.0,3.0,0.0,690.0,299.0,2663.0,415.0
frc2081,25.0,8.0,4.0,0.0,500.0,339.0,2525.0,245.0
frc2220,23.0,8.0,4.0,0.0,510.0,400.0,2445.0,395.0
frc5847,22.0,7.0,5.0,0.0,400.0,315.0,2348.0,265.0
frc2338,22.0,6.0,6.0,0.0,715.0,394.0,2441.0,430.0
frc5822,22.0,6.0,6.0,0.0,450.0,336.0,2400.0,295.0
frc4213,21.0,6.0,6.0,0.0,660.0,334.0,2445.0,420.0
frc1736,21.0,7.0,5.0,0.0,645.0,400.0,2666.0,390.0
frc4655,21.0,6.0,6.0,0.0,605.0,295.0,2527.0,330.0
frc2169,21.0,8.0,4.0,0.0,470.0,266.0,2409.0,300.0
frc648,20.0,8.0,4.0,0.0,540.0,298.0,2365.0,365.0
frc4356,20.0,6.0,6.0,0.0,505.0,297.0,2215.0,455.0
frc2040,18.0,6.0,6.0,0.0,630.0,289.0,2327.0,385.0
frc4314,17.0,5.0,7.0,0.0,540.0,267.0,2291.0,325.0
frc4330,17.0,6.0,6.0,0.0,650.0,281.0,2416.0,365.0
frc4212,16.0,4.0,8.0,0.0,580.0,310.0,1874.0,330.0
frc4787,16.0,6.0,6.0,0.0,565.0,245.0,2057.0,335.0
frc4256,16.0,6.0,6.0,0.0,550.0,290.0,2148.0,355.0
frc6651,16.0,7.0,5.0,0.0,470.0,277.0,1963.0,280.0
frc4096,15.0,5.0,7.0,0.0,685.0,249.0,2072.0,325.0
frc6874,15.0,5.0,7.0,0.0,585.0,262.0,2272.0,325.0
frc2358,15.0,5.0,7.0,0.0,535.0,291.0,2177.0,365.0
frc6237,14.0,5.0,7.0,0.0,495.0,221.0,2339.0,270.0
frc1329,14.0,4.0,8.0,0.0,590.0,300.0,1935.0,480.0
frc4241,13.0,5.0,7.0,0.0,500.0,238.0,2129.0,340.0
frc4296,11.0,3.0,9.0,0.0,585.0,300.0,2120.0,375.0
frc4764,11.0,3.0,9.0,0.0,395.0,248.0,1773.0,170.0
frc2704,10.0,4.0,8.0,0.0,650.0,209.0,1983.0,375.0
frc4156,9.0,2.0,10.0,0.0,580.0,260.0,1373.0,275.0
frc4645,8.0,3.0,9.0,0.0,405.0,204.0,1396.0,250.0
frc81,8.0,3.0,9.0,0.0,380.0,212.0,1496.0,275.0
frc3352,7.0,2.0,10.0,0.0,445.0,227.0,1575.0,295.0
frc1477,30.0,11.0,1.0,0.0,670.0,355.0,2982.0,345.0
frc4587,28.0,10.0,2.0,0.0,385.0,365.0,2681.0,320.0
frc7179,24.0,9.0,3.0,0.0,540.0,320.0,2086.0,460.0
frc5427,24.0,9.0,3.0,0.0,490.0,265.0,2665.0,320.0
frc6951,24.0,9.0,3.0,0.0,480.0,216.0,2116.0,250.0
frc5417,24.0,10.0,2.0,0.0,390.0,240.0,2695.0,345.0
frc3676,23.0,8.0,4.0,0.0,630.0,320.0,2115.0,330.0
frc5986,22.0,9.0,3.0,0.0,430.0,233.0,2271.0,310.0
frc192,20.0,7.0,5.0,0.0,445.0,348.0,2161.0,395.0
frc3999,20.0,8.0,4.0,0.0,510.0,284.0,2187.0,380.0
frc3847,18.0,6.0,6.0,0.0,405.0,305.0,2151.0,295.0
frc6321,17.0,7.0,5.0,0.0,480.0,245.0,1923.0,315.0
frc2587,17.0,6.0,6.0,0.0,460.0,271.0,2247.0,290.0
frc5414,17.0,5.0,7.0,0.0,430.0,281.0,2114.0,360.0
frc4639,16.0,6.0,6.0,0.0,550.0,279.0,1761.0,305.0
frc5908,15.0,7.0,5.0,0.0,355.0,202.0,1816.0,210.0
frc6727,15.0,7.0,5.0,0.0,340.0,205.0,1426.0,160.0
frc5261,15.0,5.0,7.0,0.0,320.0,248.0,2061.0,285.0
frc3735,15.0,7.0,5.0,0.0,415.0,131.0,2144.0,290.0
frc2585,15.0,5.0,7.0,0.0,560.0,218.0,1409.0,330.0
frc5892,15.0,6.0,6.0,0.0,480.0,205.0,1914.0,375.0
frc231,14.0,6.0,6.0,0.0,460.0,178.0,2183.0,380.0
frc6488,14.0,5.0,7.0,0.0,395.0,240.0,1764.0,260.0
frc3335,14.0,6.0,6.0,0.0,285.0,188.0,2119.0,275.0
frc441,13.0,6.0,6.0,0.0,490.0,161.0,1891.0,525.0
frc5829,13.0,6.0,6.0,0.0,415.0,204.0,1551.0,330.0
frc4328,13.0,5.0,7.0,0.0,400.0,196.0,1740.0,275.0
frc457,12.0,4.0,8.0,0.0,335.0,213.0,1670.0,290.0
frc3728,12.0,4.0,8.0,0.0,325.0,244.0,1418.0,195.0
frc2881,12.0,5.0,7.0,0.0,355.0,191.0,1708.0,225.0
frc3103,11.0,5.0,7.0,0.0,370.0,171.0,1326.0,215.0
frc4295,11.0,4.0,8.0,0.0,325.0,208.0,1619.0,225.0
frc2966,11.0,4.0,7.0,0.0,285.0,181.0,1693.0,230.0
frc653,9.0,4.0,8.0,0.0,415.0,152.0,1210.0,250.0
frc4694,9.0,3.0,9.0,0.0,240.0,202.0,1529.0,170.0
frc2950,7.0,2.0,10.0,0.0,405.0,196.0,1233.0,255.0
frc6377,6.0,2.0,9.0,0.0,435.0,163.0,1306.0,425.0
frc6547,6.0,3.0,9.0,0.0,390.0,144.0,1049.0,240.0
frc6754,6.0,3.0,7.0,0.0,365.0,131.0,1148.0,225.0
frc7115,5.0,2.0,10.0,0.0,290.0,115.0,1390.0,205.0
frc67,39.0,9.0,3.0,0.0,995.0,423.0,2700.0,295.0
frc5561,37.0,10.0,2.0,0.0,850.0,429.0,2937.0,410.0
frc3707,36.0,10.0,2.0,0.0,800.0,484.0,3321.0,420.0
frc33,35.0,11.0,1.0,0.0,815.0,348.0,2834.0,380.0
frc27,32.0,7.0,5.0,0.0,895.0,416.0,2521.0,330.0
frc5460,31.0,8.0,4.0,0.0,750.0,387.0,2878.0,330.0
frc4362,31.0,9.0,3.0,0.0,660.0,417.0,3111.0,325.0
frc308,28.0,7.0,5.0,0.0,845.0,319.0,2331.0,345.0
frc3536,28.0,9.0,3.0,0.0,760.0,404.0,2715.0,325.0
frc503,26.0,8.0,4.0,0.0,660.0,442.0,2624.0,370.0
frc3668,26.0,6.0,6.0,0.0,735.0,408.0,2066.0,310.0
frc51,25.0,7.0,5.0,0.0,770.0,389.0,2726.0,390.0
frc4776,24.0,6.0,6.0,0.0,640.0,331.0,2293.0,395.0
frc4994,24.0,7.0,5.0,0.0,610.0,318.0,2157.0,235.0
frc1701,23.0,6.0,6.0,0.0,785.0,341.0,2253.0,365.0
frc5524,23.0,6.0,6.0,0.0,705.0,303.0,2462.0,285.0
frc2960,23.0,6.0,6.0,0.0,660.0,368.0,2301.0,305.0
frc2145,23.0,6.0,6.0,0.0,650.0,307.0,2470.0,300.0
frc7225,23.0,6.0,6.0,0.0,615.0,453.0,2506.0,535.0
frc3568,22.0,6.0,6.0,0.0,675.0,305.0,1912.0,315.0
frc6117,22.0,7.0,5.0,0.0,800.0,303.0,2513.0,440.0
frc5641,21.0,7.0,5.0,0.0,575.0,333.0,2145.0,315.0
frc7195,21.0,6.0,6.0,0.0,665.0,292.0,2224.0,285.0
frc6190,20.0,5.0,7.0,0.0,740.0,301.0,1778.0,230.0
frc7178,20.0,6.0,6.0,0.0,635.0,264.0,2019.0,310.0
frc7220,20.0,6.0,6.0,0.0,605.0,304.0,2058.0,275.0
frc201,20.0,5.0,7.0,0.0,575.0,335.0,2376.0,300.0
frc548,19.0,5.0,7.0,0.0,605.0,295.0,2082.0,285.0
frc7191,17.0,5.0,7.0,0.0,535.0,286.0,1853.0,195.0
frc5215,17.0,4.0,8.0,0.0,525.0,355.0,1583.0,200.0
frc7254,17.0,5.0,7.0,0.0,640.0,287.0,1642.0,245.0
frc7232,16.0,4.0,8.0,0.0,610.0,317.0,1984.0,305.0
frc6078,16.0,4.0,8.0,0.0,545.0,306.0,1924.0,285.0
frc5685,14.0,4.0,8.0,0.0,550.0,291.0,1576.0,255.0
frc2612,13.0,3.0,9.0,0.0,595.0,284.0,1708.0,360.0
frc7192,13.0,3.0,9.0,0.0,565.0,306.0,1659.0,250.0
frc7196,12.0,2.0,10.0,0.0,595.0,288.0,1597.0,295.0
frc6583,12.0,3.0,9.0,0.0,465.0,293.0,1653.0,205.0
frc7223,12.0,4.0,8.0,0.0,445.0,287.0,1554.0,155.0
frc6559,10.0,2.0,10.0,0.0,570.0,265.0,1763.0,340.0
frc5406,33.0,9.0,3.0,0.0,940.0,374.0,2829.0,355.0
frc4039,32.0,11.0,1.0,0.0,555.0,414.0,2884.0,385.0
frc1114,32.0,11.0,1.0,0.0,735.0,418.0,3109.0,435.0
frc1246,28.0,10.0,2.0,0.0,715.0,399.0,2855.0,350.0
frc6009,27.0,10.0,2.0,0.0,595.0,288.0,2646.0,390.0
frc2706,26.0,10.0,2.0,0.0,640.0,303.0,2705.0,305.0
frc7013,26.0,9.0,3.0,0.0,600.0,337.0,2244.0,385.0
frc1285,25.0,9.0,3.0,0.0,625.0,383.0,2720.0,345.0
frc7200,22.0,7.0,5.0,0.0,625.0,298.0,2147.0,445.0
frc6378,20.0,7.0,5.0,0.0,590.0,284.0,2119.0,400.0
frc6978,20.0,6.0,6.0,0.0,500.0,309.0,2232.0,380.0
frc5834,19.0,6.0,6.0,0.0,560.0,280.0,2058.0,225.0
frc4308,19.0,6.0,6.0,0.0,525.0,308.0,2220.0,370.0
frc5911,19.0,6.0,6.0,0.0,520.0,287.0,2116.0,330.0
frc7176,19.0,6.0,6.0,0.0,505.0,334.0,2223.0,235.0
frc6917,17.0,5.0,7.0,0.0,555.0,285.0,1963.0,390.0
frc854,17.0,6.0,6.0,0.0,430.0,299.0,2113.0,260.0
frc6397,17.0,6.0,6.0,0.0,550.0,256.0,1801.0,225.0
frc6878,17.0,6.0,6.0,0.0,595.0,245.0,1483.0,430.0
frc6544,17.0,6.0,6.0,0.0,690.0,254.0,2111.0,345.0
frc4001,16.0,7.0,5.0,0.0,580.0,213.0,1888.0,300.0
frc4252,16.0,4.0,8.0,0.0,415.0,298.0,1794.0,235.0
frc5719,14.0,5.0,7.0,0.0,495.0,237.0,1910.0,300.0
frc6130,13.0,3.0,9.0,0.0,590.0,274.0,1725.0,405.0
frc5032,13.0,4.0,8.0,0.0,430.0,251.0,1692.0,350.0
frc6977,13.0,4.0,8.0,0.0,355.0,228.0,1531.0,250.0
frc6162,12.0,6.0,6.0,0.0,405.0,215.0,1684.0,195.0
frc2935,12.0,4.0,8.0,0.0,385.0,242.0,2033.0,340.0
frc3560,12.0,5.0,7.0,0.0,405.0,193.0,1503.0,270.0
frc746,12.0,4.0,8.0,0.0,510.0,225.0,1513.0,285.0
frc6564,12.0,4.0,8.0,0.0,495.0,251.0,1761.0,260.0
frc907,12.0,3.0,9.0,0.0,650.0,284.0,1921.0,365.0
frc4015,11.0,4.0,8.0,0.0,440.0,213.0,1656.0,300.0
frc6866,11.0,3.0,9.0,0.0,420.0,246.0,1646.0,210.0
frc7136,9.0,4.0,8.0,0.0,440.0,193.0,1658.0,265.0
frc919,9.0,3.0,9.0,0.0,410.0,228.0,1427.0,275.0
frc5596,8.0,3.0,9.0,0.0,580.0,192.0,1587.0,320.0
frc2811,31.0,12.0,0.0,0.0,435.0,314.0,3264.0,410.0
frc4061,26.0,9.0,3.0,0.0,530.0,373.0,2322.0,265.0
frc3711,26.0,10.0,2.0,0.0,590.0,344.0,2932.0,280.0
frc1318,25.0,9.0,3.0,0.0,675.0,339.0,2890.0,390.0
frc2148,20.0,8.0,4.0,0.0,415.0,244.0,2198.0,245.0
frc3218,19.0,8.0,4.0,0.0,540.0,216.0,2578.0,255.0
frc4495,18.0,6.0,6.0,0.0,505.0,281.0,2399.0,290.0
frc6831,18.0,6.0,6.0,0.0,445.0,268.0,2474.0,190.0
frc4125,18.0,7.0,5.0,0.0,395.0,221.0,2062.0,215.0
frc2522,18.0,7.0,5.0,0.0,385.0,291.0,2291.0,235.0
frc3826,18.0,7.0,5.0,0.0,380.0,212.0,2435.0,220.0
frc5920,18.0,7.0,5.0,0.0,310.0,236.0,2306.0,225.0
frc3588,17.0,7.0,5.0,0.0,435.0,181.0,2095.0,185.0
frc5468,17.0,7.0,5.0,0.0,420.0,215.0,2426.0,200.0
frc3575,17.0,6.0,6.0,0.0,490.0,241.0,1815.0,240.0
frc4608,17.0,7.0,5.0,0.0,515.0,245.0,2125.0,180.0
frc4980,16.0,5.0,7.0,0.0,545.0,286.0,2184.0,320.0
frc3220,15.0,6.0,6.0,0.0,485.0,169.0,1769.0,180.0
frc3223,15.0,6.0,6.0,0.0,460.0,238.0,2153.0,240.0
frc2944,15.0,5.0,7.0,0.0,315.0,245.0,1998.0,185.0
frc6076,13.0,5.0,7.0,0.0,460.0,204.0,1909.0,230.0
frc4120,12.0,5.0,7.0,0.0,410.0,181.0,1675.0,175.0
frc4104,12.0,6.0,6.0,0.0,410.0,189.0,2218.0,210.0
frc2915,11.0,5.0,7.0,0.0,360.0,159.0,1993.0,165.0
frc3693,10.0,4.0,8.0,0.0,385.0,197.0,1768.0,140.0
frc4726,9.0,2.0,10.0,0.0,390.0,284.0,1929.0,180.0
frc2926,9.0,3.0,9.0,0.0,375.0,206.0,1639.0,175.0
frc3712,8.0,3.0,9.0,0.0,355.0,206.0,1487.0,155.0
frc6129,8.0,3.0,9.0,0.0,285.0,154.0,1495.0,150.0
frc5450,7.0,2.0,10.0,0.0,365.0,216.0,1697.0,180.0
frc3586,6.0,3.0,9.0,0.0,375.0,150.0,1402.0,130.0
frc3604,31.0,10.0,2.0,0.0,745.0,379.0,2878.0,410.0
frc3656,30.0,10.0,2.0,0.0,850.0,374.0,2888.0,345.0
frc5050,28.0,10.0,2.0,0.0,725.0,383.0,2955.0,275.0
frc1023,25.0,8.0,4.0,0.0,700.0,385.0,2745.0,335.0
frc66,25.0,9.0,3.0,0.0,650.0,359.0,3003.0,375.0
frc3641,25.0,9.0,3.0,0.0,515.0,393.0,3051.0,275.0
frc5216,24.0,8.0,4.0,0.0,720.0,272.0,2273.0,285.0
frc6861,24.0,7.0,5.0,0.0,540.0,407.0,2553.0,420.0
frc3542,23.0,7.0,5.0,0.0,500.0,338.0,2387.0,330.0
frc3547,23.0,8.0,4.0,0.0,550.0,307.0,2658.0,370.0
frc6081,23.0,7.0,5.0,0.0,605.0,345.0,2481.0,345.0
frc6150,22.0,7.0,5.0,0.0,715.0,284.0,2328.0,310.0
frc830,22.0,7.0,5.0,0.0,535.0,273.0,2264.0,315.0
frc910,22.0,8.0,4.0,0.0,495.0,348.0,2674.0,255.0
frc5530,21.0,6.0,6.0,0.0,585.0,364.0,2444.0,375.0
frc3322,21.0,7.0,5.0,0.0,565.0,302.0,2243.0,270.0
frc4568,21.0,7.0,5.0,0.0,550.0,292.0,1953.0,245.0
frc5567,20.0,6.0,6.0,0.0,705.0,314.0,2360.0,430.0
frc5498,19.0,6.0,6.0,0.0,530.0,295.0,2013.0,250.0
frc2832,19.0,6.0,6.0,0.0,590.0,298.0,2214.0,325.0
frc6538,17.0,5.0,7.0,0.0,540.0,308.0,1839.0,395.0
frc470,17.0,6.0,6.0,0.0,400.0,332.0,2420.0,230.0
frc5066,17.0,5.0,7.0,0.0,580.0,263.0,2031.0,245.0
frc5067,16.0,5.0,7.0,0.0,540.0,249.0,2117.0,295.0
frc7147,16.0,5.0,6.0,0.0,385.0,254.0,1763.0,190.0
frc6618,15.0,4.0,8.0,0.0,665.0,288.0,2233.0,470.0
frc453,15.0,5.0,7.0,0.0,565.0,246.0,2046.0,475.0
frc4395,15.0,6.0,6.0,0.0,515.0,220.0,2117.0,390.0
frc3414,15.0,4.0,8.0,0.0,465.0,304.0,2221.0,250.0
frc6101,14.0,3.0,9.0,0.0,505.0,304.0,1902.0,195.0
frc5708,14.0,3.0,9.0,0.0,490.0,301.0,1854.0,275.0
frc5853,14.0,6.0,6.0,0.0,565.0,252.0,2259.0,250.0
frc6852,14.0,4.0,8.0,0.0,535.0,304.0,2069.0,390.0
frc5448,13.0,3.0,9.0,0.0,575.0,305.0,1827.0,280.0
frc6029,12.0,3.0,9.0,0.0,495.0,251.0,1870.0,275.0
frc1502,11.0,4.0,8.0,0.0,425.0,275.0,2007.0,205.0
frc6013,11.0,4.0,8.0,0.0,395.0,202.0,1613.0,270.0
frc5144,8.0,4.0,8.0,0.0,400.0,219.0,1517.0,230.0
frc3773,4.0,2.0,10.0,0.0,490.0,166.0,1224.0,195.0
frc2556,27.0,10.0,1.0,0.0,500.0,255.0,2420.0,225.0
frc3959,27.0,10.0,1.0,0.0,415.0,325.0,2824.0,365.0
frc3792,23.0,7.0,4.0,0.0,625.0,231.0,2400.0,360.0
frc4087,22.0,7.0,4.0,0.0,535.0,247.0,2104.0,435.0
frc4451,21.0,8.0,3.0,0.0,560.0,257.0,2448.0,315.0
frc4533,21.0,8.0,3.0,0.0,515.0,333.0,2325.0,410.0
frc1319,21.0,9.0,2.0,0.0,510.0,218.0,2433.0,255.0
frc342,21.0,8.0,3.0,0.0,435.0,270.0,2626.0,330.0
frc2815,20.0,6.0,5.0,0.0,560.0,241.0,2101.0,340.0
frc7026,20.0,7.0,4.0,0.0,460.0,204.0,2192.0,275.0
frc4965,20.0,8.0,3.0,0.0,630.0,242.0,2362.0,340.0
frc4740,20.0,6.0,5.0,0.0,530.0,273.0,1839.0,300.0
frc3844,19.0,7.0,4.0,0.0,425.0,270.0,2134.0,230.0
frc6366,18.0,7.0,4.0,0.0,540.0,219.0,2117.0,220.0
frc2468,18.0,7.0,4.0,0.0,510.0,265.0,2208.0,410.0
frc3593,18.0,6.0,5.0,0.0,405.0,329.0,2151.0,200.0
frc1369,17.0,6.0,5.0,0.0,435.0,216.0,2118.0,275.0
frc5045,17.0,5.0,6.0,0.0,420.0,298.0,2079.0,280.0
frc141,17.0,6.0,5.0,0.0,350.0,288.0,2362.0,200.0
frc7111,16.0,5.0,6.0,0.0,395.0,237.0,1955.0,230.0
frc3966,16.0,6.0,5.0,0.0,380.0,225.0,2041.0,240.0
frc2973,16.0,6.0,5.0,0.0,430.0,273.0,2106.0,210.0
frc547,15.0,6.0,5.0,0.0,530.0,219.0,1697.0,205.0
frc3139,15.0,6.0,5.0,0.0,445.0,195.0,1792.0,325.0
frc6404,15.0,5.0,6.0,0.0,585.0,202.0,2011.0,325.0
frc34,14.0,5.0,6.0,0.0,510.0,219.0,1810.0,355.0
frc4306,14.0,6.0,5.0,0.0,445.0,179.0,2079.0,290.0
frc5410,14.0,4.0,7.0,0.0,435.0,205.0,1755.0,255.0
frc7065,14.0,5.0,6.0,0.0,380.0,193.0,1713.0,180.0
frc5721,14.0,5.0,6.0,0.0,365.0,214.0,1845.0,140.0
frc442,12.0,3.0,8.0,0.0,445.0,233.0,1549.0,205.0
frc3319,11.0,3.0,8.0,0.0,285.0,243.0,1589.0,170.0
frc5058,10.0,3.0,8.0,0.0,270.0,223.0,1674.0,180.0
frc6107,10.0,5.0,5.0,0.0,375.0,179.0,1619.0,200.0
frc5858,10.0,3.0,8.0,0.0,290.0,220.0,1180.0,140.0
