,Unnamed: 0,Unnamed: 0.1,key,nickname,rookie_year,state_prov,team_number,events,OPR,DPR,CCWM
3056,3056,5719,frc6612,NexGen,2017.0,California,6612,['2018cada'],76.81219663401782,117.97800890933361,-41.16581227531579
3057,3057,5720,frc6613,Gogebic Range Robotics,2017.0,Wisconsin,6613,"['2018mndu2', '2018wila']",105.51626895147044,71.68418675628754,33.832082195182885
3058,3058,5722,frc6615,Belle Voxel - Bots,2017.0,Michigan,6615,"['2018mibel', '2018misjo']",95.43120572248158,69.09588718649847,26.335318535983053
3059,3059,5723,frc6616,Mechanical Pumas,2017.0,Michigan,6616,"['2018mibel', '2018micen']",68.30721438379322,96.14486702342353,-27.83765263963032
3060,3060,5725,frc6618,WARHBOTS,2017.0,Michigan,6618,"['2018micmp4', '2018migib', '2018milin']",119.2744855278395,85.87212496056146,33.402360567278144
3061,3061,5726,frc6619,GravitechX,2017.0,California,6619,"['2018cada', '2018casj']",77.28540097171671,115.19274682352861,-37.90734585181184
3062,3062,5727,frc6620,The Northmengineers,2017.0,Rhode Island,6620,"['2018mabri', '2018rismi']",57.09852601472349,149.45566853146238,-92.35714251673893
3063,3063,5728,frc6621,Artemis Robotics ,2017.0,New York,6621,"['2018nytr', '2018nyut']",125.80182791140287,106.05376895537373,19.748058956028984
3064,3064,5729,frc6622,Stan Robotix,2017.0,Québec,6622,['2018qcmo'],50.812862600346335,131.371861392008,-80.55899879166164
3065,3065,5731,frc6624,Marinette RoboMarines,2017.0,Wisconsin,6624,['2018wimi'],25.370321005153926,180.8021005352505,-155.43177953009652
3066,3066,5733,frc6626,Andrews' Robohana,2017.0,South Carolina,6626,['2018scmb'],26.512331338952613,145.0399840837348,-118.52765274478227
3067,3067,5734,frc6627,Niles Nordic Knights,2017.0,Michigan,6627,"['2018misjo', '2018mitvc']",30.372269771055336,121.99205677004434,-91.61978699898906
3068,3068,5735,frc6628,KMS ROBOTICS,2017.0,Minnesota,6628,['2018mndu'],135.88384424973927,109.82642623087912,26.05741801886012
3069,3069,5737,frc6630,F.U.N.  (FieRCely Uknighted Nation),2017.0,Iowa,6630,"['2018iacf', '2018wila']",101.18181631012428,133.86088728527645,-32.67907097515213
3070,3070,5738,frc6631,Rocket Robotics,2017.0,Michigan,6631,"['2018mike2', '2018mimid']",52.967904108221944,125.68195285734353,-72.71404874912152
3071,3071,5739,frc6632,Supreme Robotics,2017.0,Ontario,6632,"['2018oncmp2', '2018onham', '2018onnyo']",97.66265731684996,133.58310756668493,-35.92045024983498
3072,3072,5740,frc6633,Robo-Elephants,2017.0,Michigan,6633,"['2018miliv', '2018misou']",27.158258888139073,139.92264473954992,-112.76438585141081
3073,3073,5742,frc6635,JaXon Falcon Works,2017.0,Michigan,6635,"['2018mike2', '2018milan']",37.16168148778527,107.9146856089365,-70.7530041211512
3074,3074,5743,frc6636,Full Metal Beavers,2017.0,New York,6636,"['2018nyli2', '2018nyli']",17.38150454156973,103.01820178422622,-85.63669724265654
3075,3075,5744,frc6637,BetaWolves,2017.0,Michigan,6637,"['2018mialp', '2018micmp4', '2018miesc']",75.32225837228793,94.25479199960273,-18.93253362731476
3076,3076,5745,frc6638,Fulton Pirates,2017.0,Michigan,6638,"['2018mialp', '2018milan']",39.09779289091192,118.95900589180445,-79.86121300089252
3077,3077,5746,frc6639,The Mechanical Minds ,2017.0,North Carolina,6639,"['2018ncash', '2018ncwin']",38.08077566382076,109.65970607333959,-71.57893040951888
3078,3078,5747,frc6640,Metal Eagles,2017.0,Arkansas,6640,['2018arli'],72.515922262982,121.56522750473727,-49.04930524175522
3079,3079,5749,frc6642,Harrison Stingers of Steel,2017.0,Michigan,6642,"['2018milak', '2018miwat']",65.86185746865137,127.71558778222864,-61.8537303135772
3080,3080,5750,frc6643,Walnuts and Bolts,2017.0,Wisconsin,6643,['2018wimi'],28.78809201006927,114.30685752662227,-85.5187655165529
3081,3081,5751,frc6644,Atomic Automatons,2017.0,California,6644,['2018cada'],64.14730186374484,134.15971566807522,-70.01241380433044
3082,3082,5752,frc6645,Alloy Obsession,2017.0,Texas,6645,"['2018cmptx', '2018txpa']",17.940435111805385,151.456062242142,-133.51562713033667
3083,3083,5753,frc6646,The Belton New Tech SpaceMakers,2017.0,Texas,6646,['2018txda'],33.117270799009766,115.19545049176621,-82.07817969275648
3084,3084,5754,frc6647,VOLTEC Robotics,2017.0,Nuevo León,6647,"['2018arli', '2018mxmo', '2018mxto']",117.23288318381431,98.79284332779609,18.440039856018224
3085,3085,5755,frc6648,MechaSpartans,2017.0,New York,6648,['2018nyny'],20.559613143773113,60.713463990043536,-40.15385084627037
3086,3086,5756,frc6649,CHA Circuits ,2017.0,Michigan,6649,"['2018migay', '2018mimid']",85.73303867739106,105.46162830447386,-19.728589627082798
3087,3087,5757,frc6650,Tribebots,2017.0,California,6650,['2018cafr'],[],[],[]
3088,3088,5758,frc6651,Golden Bots,2017.0,Illinois,6651,"['2018ilpe', '2018wimi']",52.32497800224967,101.4565152241399,-49.13153722189024
3089,3089,5759,frc6652,TigreRobotics,2017.0,Nuevo León,6652,"['2018cmptx', '2018lake', '2018mxmo']",38.166092354710514,109.74087834445791,-71.57478598974737
3090,3090,5760,frc6653,West Wyalong,2017.0,New South Wales,6653,['2018ausp'],[],[],[]
3091,3091,5761,frc6654,Central Robobcatics,2017.0,Tennessee,6654,['2018tnkn'],62.152040778035214,148.8255275232892,-86.67348674525395
3092,3092,5762,frc6655,Texan Robotics,2017.0,Texas,6655,['2018txda'],35.67813077835444,98.93068188239987,-63.25255110404543
3093,3093,5763,frc6656,Ryu Botics,2017.0,Arizona,6656,['2018azfl'],54.61598008294166,82.27637714083046,-27.660397057888968
3094,3094,5764,frc6657,Arborbotics,2017.0,California,6657,['2018cafr'],78.22448062995855,89.27999833591963,-11.055517705961147
3095,3095,5765,frc6658,Rockbotics,2017.0,California,6658,['2018capo'],41.90674626611927,112.6823599348027,-70.77561366868346
3096,3096,5766,frc6659,CouBots,2017.0,California,6659,['2018casd'],50.55025611817442,57.698407465366195,-7.14815134719181
3097,3097,5767,frc6660,MarkerBots,2017.0,Missouri,6660,['2018mosl'],83.75124223835417,115.54092902505485,-31.78968678670072
3098,3098,5769,frc6662,FalconX,2017.0,California,6662,['2018casf'],35.962070332152024,160.02409414425534,-124.06202381210338
3099,3099,5771,frc6664,LADYBOTS,2017.0,Texas,6664,['2018txsa'],31.804560801154825,107.57429776416407,-75.7697369630092
3100,3100,5772,frc6665,Nuns and Bolts,2017.0,California,6665,"['2018casf', '2018casj']",33.25943586924272,153.58478915654737,-120.32535328730468
3101,3101,5773,frc6666,Tecmilenio- Regiobots -6666,2017.0,Nuevo León,6666,['2018mxmo'],35.509526052761984,83.93020270465497,-48.420676651892926
3102,3102,5774,frc6667,STEM Clippers,2017.0,Pennsylvania,6667,"['2018pahat', '2018pawch']",11.925570166308948,116.00949485697383,-104.08392469066489
3103,3103,5775,frc6668,Scorpion ,2017.0,California,6668,"['2018capo', '2018cave']",79.21002031384108,106.23886741365351,-27.028847099812424
3104,3104,5777,frc6670,Red Cat Robots,2017.0,Wisconsin,6670,['2018wimi'],67.30689125830128,105.44285554233943,-38.1359642840381
3105,3105,5778,frc6671,Adamas Robotics,2017.0,Texas,6671,['2018txda'],53.87669806134507,51.558279647945845,2.3184184133991645
3106,3106,5779,frc6672,Fusion Corps,2017.0,Texas,6672,"['2018cmptx', '2018txda', '2018txlu']",149.03586395186852,39.373998064187504,109.66186588768093
3107,3107,5781,frc6674,MIT Iron Eagles,2017.0,Arizona,6674,['2018azpx'],45.51164706658942,102.5292624702588,-57.01761540366933
3108,3108,5783,frc6676,Thunder Hawks,2017.0,Sonora,6676,['2018mxmo'],49.24013195992305,130.2648137949043,-81.02468183498127
3109,3109,5784,frc6677,Team Avengers,2017.0,Mississippi,6677,['2018lake'],55.36109465037045,121.6016335098183,-66.24053885944792
3110,3110,5786,frc6679,TESLA Robotics,2017.0,Alberta,6679,['2018abca'],93.58270632130544,74.66948696932627,18.913219351979134
3111,3111,5787,frc6680,TRIObotics,2017.0,Idaho,6680,['2018idbo'],4.899279219046161,171.6006027693973,-166.70132355035116
3112,3112,5789,frc6682,Outreach A.S.T.R.O. Vikings,2017.0,New Mexico,6682,['2018txel'],85.00238325000512,129.55970580411318,-44.557322554108026
3113,3113,5790,frc6683,The ROAR-Botics,2017.0,Arizona,6683,['2018azpx'],32.97271767330604,86.82869521958125,-53.85597754627529
3114,3114,5791,frc6684,RoboCats,2017.0,Texas,6684,['2018txsa'],70.29934354204033,82.93472938779573,-12.635385845755184
3115,3115,5792,frc6685,Amped Up,2017.0,Florida,6685,['2018flwp'],58.000428993177614,144.9727447713048,-86.9723157781271
3116,3116,5793,frc6686,Bionic Broncos,2017.0,Florida,6686,['2018flwp'],49.584286299153355,100.00465686585181,-50.42037056669847
3117,3117,5795,frc6688,West Valley Middle College Robotics Team,2017.0,California,6688,['2018casj'],-0.8340974694696328,179.31675004737005,-180.15084751683983
3118,3118,5797,frc6690,MV roboPride,2017.0,New Hampshire,6690,"['2018mabos', '2018nhdur']",65.83578758561,123.08429669931202,-57.248509113701964
3119,3119,5798,frc6691,Torque,2017.0,New Hampshire,6691,"['2018nhdur', '2018nhgrs']",54.9860402955844,116.06852050427965,-61.082480208695216
3120,3120,5799,frc6692,Robofalcons,2017.0,California,6692,['2018cair'],26.57437977356256,131.1857919296015,-104.61141215603897
3121,3121,5800,frc6693,TrailBLAZERS,2017.0,South Carolina,6693,['2018scmb'],25.495644135636958,132.94686669590502,-107.45122256026802
3122,3122,5801,frc6694,INNOBOTICS,2017.0,Baja California,6694,['2018mxmo'],78.81172218455711,57.31703201350746,21.494690171049605
3123,3123,5802,frc6695,Alpha Knights,2017.0,California,6695,['2018casd'],82.44710630021221,92.61279436687039,-10.165688066658095
3124,3124,5803,frc6696,Cardinal Dynamics,2017.0,Oregon,6696,"['2018orore', '2018orwil']",89.24667060460476,86.16222730084166,3.084443303763065
3125,3125,5804,frc6697,EUROBOTICS,2017.0,Istanbul,6697,['2018tuis'],60.777669800174515,36.138213240193295,24.63945655998122
3126,3126,5805,frc6699,Thunder Robotics,2017.0,California,6699,['2018cafr'],34.14129703394132,150.19278854246846,-116.05149150852722
3127,3127,5806,frc6700,Patriot Robotics,2017.0,Alberta,6700,['2018abca'],66.93540248868986,68.00463320525441,-1.0692307165644674
3128,3128,5807,frc6701,Phoenix ,2017.0,Saskatchewan,6701,['2018abca'],50.06360581464459,94.36950813216677,-44.305902317522126
3129,3129,5808,frc6702,StingBots Santa Anita,2017.0,Jalisco,6702,"['2018cmptx', '2018mxto']",79.29332493792639,58.76924799022507,20.524076947701268
3130,3130,5810,frc6704,Mid Pacific Owl Robotics,2017.0,Hawaii,6704,['2018hiho'],113.94749560680154,102.64790879477472,11.299586812026783
3131,3131,5811,frc6705,WildCat 5e,2017.0,Georgia,6705,"['2018cmptx', '2018gacmp', '2018gadal', '2018gadul', '2018gagai']",182.1585084981781,43.41958512767606,138.73892337050208
3132,3132,5812,frc6706,GOLEM,2017.0,Guangdong,6706,"['2018cave', '2018gush']",86.7922292928752,81.88393653615594,4.908292756719206
3133,3133,5813,frc6707,RCW   Jaguar Robosapiens,2017.0,Minnesota,6707,['2018mndu2'],-28.542623888622877,190.28885137211617,-218.83147526073907
3134,3134,5814,frc6708,Lobos Conalep,2017.0,Mexico,6708,['2018mxto'],43.0232428104859,111.63456251843702,-68.6113197079512
3135,3135,5815,frc6709,Spudinc,2017.0,Minnesota,6709,['2018mnmi'],52.69943474296674,73.09317345673065,-20.393738713763796
3136,3136,5817,frc6711,Millennial Falcons,2017.0,California,6711,['2018cafr'],28.086974929741537,153.0986664360148,-125.01169150627327
3137,3137,5818,frc6712,Mountaineers,2017.0,Georgia,6712,"['2018gacmp', '2018gadal', '2018gadul']",53.04942632897857,113.00863586212819,-59.9592095331496
3138,3138,5819,frc6714,A. R. Johnson's Panthers,2017.0,Georgia,6714,"['2018gacol', '2018gadal']",11.208292065869998,95.85026687061969,-84.64197480474971
3139,3139,5820,frc6715,HZB Robotics,2017.0,Georgia,6715,"['2018gacmp', '2018gacol', '2018gadal']",45.655894378128274,104.48778559954235,-58.83189122141408
3140,3140,5821,frc6716,Circuit Br8kers,2017.0,Georgia,6716,"['2018gacol', '2018gadal']",27.147827985964852,72.36922765409163,-45.22139966812678
3141,3141,5822,frc6717,SPARTANS,2017.0,Utah,6717,['2018utwv'],74.71138719899884,85.15615698334692,-10.444769784348065
3142,3142,5823,frc6718,Rocket Dogs,2017.0,California,6718,['2018casf'],60.86845553125166,76.05702166019464,-15.188566128942986
3143,3143,5825,frc6720,Walker-Hackensack-Akeley,2017.0,Minnesota,6720,['2018mndu'],123.96621228929592,91.60921142293745,32.35700086635849
3144,3144,5826,frc6721,Tindley Trailblazers,2017.0,Indiana,6721,"['2018inmis', '2018inpla']",52.609162166099075,140.5297029905135,-87.92054082441439
3145,3145,5827,frc6722,Seahawk Metal,2017.0,Florida,6722,"['2018flor', '2018flwp']",83.79466967938629,93.20529045187288,-9.410620772486602
3146,3146,5828,frc6723,Team redbot        ,2017.0,Massachusetts,6723,"['2018ctwat', '2018mawor']",54.11075967104404,111.2616355652642,-57.1508758942201
3147,3147,5830,frc6725,Westminster WildBOTS,2017.0,Ontario,6725,"['2018onlon', '2018onwin']",76.44137282606447,132.4973743294417,-56.05600150337721
3148,3148,5832,frc6727,HOT Bots,2017.0,Texas,6727,['2018txho'],49.54478305643015,76.3503691703621,-26.80558611393187
3149,3149,5834,frc6729,RobCoBots,2017.0,North Carolina,6729,"['2018nccmp', '2018ncgre', '2018ncpem']",47.59496615712124,81.96085900249898,-34.36589284537779
3150,3150,5835,frc6730,CCS Nuclear Knights,2017.0,Oklahoma,6730,['2018okok'],64.3697322098985,90.73372209067543,-26.36398988077689
3151,3151,5836,frc6731,Record Robotics ,2017.0,Massachusetts,6731,"['2018mabri', '2018marea']",78.69612646596586,106.31536143904778,-27.619234973081937
3152,3152,5837,frc6732,BHS RoboRaiders,2017.0,Wisconsin,6732,['2018wila'],50.50099546500873,162.35116541748044,-111.85016995247173
3153,3153,5841,frc6736,Knights of the Sea,2017.0,HaZafon,6736,"['2018iscmp', '2018isde2', '2018isde3']",60.07836631370808,125.51552134232627,-65.43715502861819
3154,3154,5843,frc6738,Excalibur,2017.0,Yerushalayim,6738,"['2018isde1', '2018isde3']",62.883253079889315,108.5817412637179,-45.69848818382859
3155,3155,5844,frc6739,Tel Shevaa,2017.0,HaDarom,6739,"['2018isde3', '2018isde4']",57.935742817521245,112.30305751982313,-54.367314702301826
3156,3156,5845,frc6740,G3 - Glue Gun & Glitter,2017.0,Haifa,6740,"['2018iscmp', '2018isde2', '2018isde3']",70.41272639171422,107.73761273469154,-37.324886342977344
3157,3157,5846,frc6741,Space monkeys,2017.0,Tel-Aviv,6741,"['2018iscmp', '2018isde1', '2018isde2']",76.84172173944238,128.43668550080514,-51.59496376136273
3158,3158,5847,frc6742,Blue Jays,2017.0,Michigan,6742,"['2018miliv', '2018misou']",87.41255650006008,96.0923478853307,-8.679791385270535
3159,3159,5848,frc6743,Tiger Engineering,2017.0,Florida,6743,['2018flor'],43.592445895078114,108.17574767045163,-64.58330177537337
3160,3160,5849,frc6744,Mehville Pi,2017.0,Missouri,6744,['2018mosl'],71.40881822423562,50.889330956553565,20.519487267682123
3161,3161,5851,frc6746,Mustangs,2017.0,New York,6746,['2018nyli2'],0.0,0.0,0.0
3162,3162,5853,frc6748,MustangRobotics,2017.0,Arizona,6748,['2018azpx'],36.83568427398929,132.36577491554274,-95.53009064155346
3163,3163,5854,frc6749,tERAbytes,2017.0,Minnesota,6749,['2018mnmi2'],80.40357984575806,161.40120146582083,-80.99762162006274
3164,3164,5855,frc6750,PackAttack,2017.0,Georgia,6750,"['2018gacol', '2018gadul']",74.10237475563065,112.68889210318788,-38.58651734755724
3165,3165,5856,frc6751,RoboFlash,2017.0,Texas,6751,['2018txda'],-12.381453337672697,119.99291783727095,-132.37437117494355
3166,3166,5858,frc6753,CBA RoboKings,2017.0,Michigan,6753,"['2018micmp3', '2018mimid', '2018mishe']",132.26385909153285,101.2579320015999,31.005927089933092
3167,3167,5859,frc6754,Trailbots ,2017.0,Texas,6754,['2018txho'],45.7017447908841,105.05457216377468,-59.352827372890616
3168,3168,5860,frc6755,Overdrive,2017.0,California,6755,['2018casd'],43.65803516949172,87.01231539859208,-43.354280229100475
3169,3169,5863,frc6758,Otternauts ,2017.0,Minnesota,6758,"['2018mndu2', '2018mnmi2']",76.7204315635633,63.955951224037676,12.764480339525676
3170,3170,5865,frc6762,Oscats,2017.0,New Hampshire,6762,"['2018marea', '2018nhdur']",63.35115328166292,103.16244782124996,-39.81129453958712
3171,3171,5866,frc6763,FUSION,2017.0,New Hampshire,6763,"['2018mabos', '2018marea', '2018necmp']",166.27610691432642,82.5626869880865,83.71341992624005
3172,3172,5867,frc6764,Flash Drives,2017.0,California,6764,['2018cave'],30.73498979826213,145.05149608804584,-114.31650628978377
3173,3173,5868,frc6765,Columbus City Schools Walnut Ridge Scotts,2017.0,Ohio,6765,['2018ohmv'],81.57456206602515,85.37035590908825,-3.795793843063213
3174,3174,5869,frc6766,Atom Storm,2017.0,Guangdong,6766,['2018gush'],62.280724453840904,30.674606141277177,31.606118312563744
3175,3175,5870,frc6768,Denison Robo-Jackets,2017.0,Texas,6768,['2018txda'],19.341433564593043,99.92765373980167,-80.58622017520861
3176,3176,5873,frc6771,Raven,2017.0,Beijing,6771,['2018shmi'],103.05884799955285,73.55807872121272,29.500769278340155
3177,3177,5874,frc6800,ViperBots Valor,2018.0,Texas,6800,"['2018cmptx', '2018txlu', '2018txpa']",139.47729082581276,69.65400472720802,69.82328609860481
3178,3178,5875,frc6801,Robot Crabshell ,2018.0,Guangdong,6801,['2018gush'],85.64932199340373,77.32431993195871,8.325002061444986
3179,3179,5876,frc6802,Mean Caimans,2018.0,Virginia,6802,"['2018chcmp', '2018cmpmi', '2018vabla', '2018vagle']",114.71342385722873,87.16644121573137,27.54698264149739
3180,3180,5877,frc6803,HAI-Panda,2018.0,Shanghai,6803,"['2018cmptx', '2018ilch', '2018shmi']",161.93859364459814,74.04343132417478,87.89516232042341
3181,3181,5878,frc6804,Team Wolfpack,2018.0,California,6804,['2018cafr'],56.93008726858184,112.9555598473379,-56.025472578756144
3182,3182,5879,frc6805,Cyber Jays,2018.0,Nebraska,6805,['2018mokc'],77.41261350298512,97.80594888775012,-20.39333538476491
3183,3183,5880,frc6806,Mineola Wild Reds,2018.0,New York,6806,"['2018nyli2', '2018nyli', '2018nysu']",69.83390919243689,74.77611863340488,-4.942209440967985
3184,3184,5881,frc6807,REAL Robotics,2018.0,Wisconsin,6807,['2018wimi'],25.14925758737914,117.60376483029535,-92.45450724291625
3185,3185,5882,frc6808,William Tennent Robotics,2018.0,Pennsylvania,6808,"['2018pahat', '2018paphi']",59.06437896246835,117.8998167194086,-58.83543775694026
3186,3186,5883,frc6809,Ace Robotics ,2018.0,Oklahoma,6809,['2018okok'],62.278151302939534,104.70489888433656,-42.426747581396995
3187,3187,5884,frc6810,Starship Robotics,2018.0,Louisiana,6810,['2018lake'],[],[],[]
3188,3188,5885,frc6811,Gunnery Gears,2018.0,Connecticut,6811,"['2018cthar', '2018ctsct']",27.769262057464374,152.7849457879987,-125.0156837305343
3189,3189,5886,frc6812,Andover Snowflakes,2018.0,Massachusetts,6812,"['2018cthar', '2018rismi']",43.8698248435148,126.27765291578376,-82.40782807226884
3190,3190,5887,frc6813,Pangaea,2018.0,Maharashtra,6813,"['2018ausp', '2018cmptx']",45.710223632875746,23.619442058768033,22.090781574107574
3191,3191,5888,frc6814,Ellipse ,2018.0,California,6814,"['2018casf', '2018casj', '2018cmptx']",41.772283850031776,113.09993387318073,-71.32765002314889
3192,3192,5891,frc6817,10 Factorial,2018.0,Missouri,6817,"['2018cmptx', '2018mokc']",30.363692224494567,102.73650023559465,-72.37280801109996
3193,3193,5892,frc6818,Navigator,2018.0,Jiangsu,6818,['2018shmi'],1.2985660826316296,84.1965060991927,-82.89794001656117
3194,3194,5893,frc6819,Viking Robotics,2018.0,Kronobergs län,6819,['2018mndu2'],70.05313966897826,112.22480153801465,-42.17166186903639
3195,3195,5894,frc6820,Tecmilenio - Scorpion Bots - 6820,2018.0,Durango,6820,['2018mxmo'],52.889049996647834,38.944551531167825,13.944498465480061
3196,3196,5895,frc6821,Rogue Techs,2018.0,California,6821,"['2018casd', '2018nvlv']",36.91102380357989,117.44719052011511,-80.53616671653526
3197,3197,5896,frc6822,THE SHISHKABOTS,2018.0,California,6822,"['2018cada', '2018cmptx']",29.153654313385786,135.55122947130292,-106.39757515791716
3198,3198,5897,frc6823,Wildcats,2018.0,Wisconsin,6823,"['2018cmpmi', '2018ilch', '2018qcmo']",118.92161417635783,78.90717858236388,40.01443559399401
3199,3199,5898,frc6824,LVA Robot Pigeons,2018.0,Nevada,6824,"['2018cmptx', '2018nvlv']",89.04802955998446,40.14783070123141,48.90019885875298
3200,3200,5899,frc6825,The Stronghorns,2018.0,Nevada,6825,['2018nvlv'],43.093859351156446,139.24871268633723,-96.15485333518089
3201,3201,5900,frc6826,Experiment 6826,2018.0,Nevada,6826,['2018nvlv'],55.79469004324666,145.99885528431213,-90.20416524106554
3202,3202,5901,frc6827,hexagon,2018.0,Beijing,6827,['2018shmi'],127.91615973986474,48.120807214178406,79.79535252568634
3203,3203,5903,frc6829,Ignite Robotics,2018.0,Georgia,6829,"['2018gaalb', '2018gacmp', '2018gadul', '2018gagai']",122.81602783687967,69.19386390356075,53.622163933318895
3204,3204,5904,frc6830,Southwest system overload,2018.0,Texas,6830,['2018txsa'],80.18108499880412,136.8180606534539,-56.636975654649675
3205,3205,5905,frc6831, A-05 Annex,2018.0,Oregon,6831,"['2018cmptx', '2018orore', '2018pncmp', '2018wayak']",119.86877107854123,73.11184022540716,46.75693085313398
3206,3206,5906,frc6832,Robotrojans STEAMex,2018.0,Nuevo León,6832,"['2018cmptx', '2018mxto', '2018txel']",12.653571065232947,74.44195637408379,-61.78838530885075
3207,3207,5907,frc6833,Python Robotics,2018.0,Arizona,6833,"['2018azpx', '2018capo', '2018cmptx']",112.09191450221607,70.54832277788277,41.54359172433337
3208,3208,5908,frc6834,Bionic Warriors,2018.0,Ohio,6834,['2018ohmv'],45.94217946188334,163.4765319931997,-117.53435253131646
3209,3209,5910,frc6836,The Tinkerers,2018.0,New South Wales,6836,"['2018aubrw0', '2018ausc']",131.06598119631343,59.531104608563666,71.53487658774979
3210,3210,5911,frc6837,Tecmilenio - Bellum - 6837,2018.0,Distrito Federal,6837,['2018mxto'],42.72939924253631,121.4337045122155,-78.7043052696792
3211,3211,5912,frc6838,X-SHARC,2018.0,Istanbul,6838,"['2018cmptx', '2018tuis']",43.48854644167485,103.3265854147424,-59.838038973067526
3212,3212,5914,frc6840,Trojan Robotics,2018.0,Arkansas,6840,['2018arli'],36.23761202478264,146.68626641387766,-110.44865438909508
3213,3213,5915,frc6841,Cerberus 2.0,2018.0,Alberta,6841,['2018abca'],61.01716626175883,62.18200931176091,-1.1648430500020943
3214,3214,5916,frc6842,Polaris,2018.0,Georgia,6842,"['2018gadal', '2018gadul']",53.70821099991006,103.85093483821339,-50.14272383830334
3215,3215,5917,frc6843,Guardian Gears,2018.0,Missouri,6843,['2018mokc2'],106.30306083736808,49.93240861130984,56.37065222605831
3216,3216,5918,frc6844,Provotypes,2018.0,Utah,6844,"['2018cmptx', '2018utwv']",90.36323490488816,76.33637094726114,14.026863957627008
3217,3217,5919,frc6845,River Bots,2018.0,Oregon,6845,"['2018orore', '2018orwil', '2018pncmp']",85.62028966847622,96.51280211844558,-10.89251244996939
3218,3218,5920,frc6846,Central Robotics,2018.0,Tennessee,6846,"['2018cmptx', '2018tnkn']",69.43892301312039,113.68386523162098,-44.24494221850057
3219,3219,5921,frc6847,Les Lions,2018.0,Québec,6847,['2018qcmo'],40.30962877625164,60.415731999465926,-20.106103223214202
3220,3220,5924,frc6850,Cell-Ticks,2018.0,Florida,6850,['2018flor'],39.1135461213192,86.53623996605425,-47.42269384473501
3221,3221,5925,frc6851,Empereurs,2018.0,Québec,6851,['2018qcmo'],127.88075429288901,86.1944441399861,41.68631015290307
3222,3222,5926,frc6852,Bedford Express,2018.0,Michigan,6852,"['2018mifor', '2018migib', '2018milin']",91.22337259880123,82.96037307542288,8.262999523378298
3223,3223,5928,frc6854,AB Lucas VIKING Robotics,2018.0,Ontario,6854,"['2018oncmp2', '2018onlon', '2018onwin']",62.9734484306025,134.36830181345772,-71.39485338285526
3224,3224,5929,frc6855,Badger Robotics,2018.0,Arkansas,6855,['2018arli'],72.89628560503066,124.95561681645538,-52.05933121142448
3225,3225,5930,frc6856,Fanshawe RoboRaptors,2018.0,Ontario,6856,"['2018oncmp1', '2018onlon', '2018onwat']",64.3629042102171,116.96234327403788,-52.59943906382072
3226,3226,5932,frc6858,Fern Creek Tiger Robotics,2018.0,Kentucky,6858,['2018tnkn'],60.10183806756466,99.3113058860918,-39.20946781852721
3227,3227,5933,frc6859,BML Robotics,2018.0,Ontario,6859,"['2018onbar', '2018onnob']",78.42822221325846,126.20537095743377,-47.77714874417531
3228,3228,5934,frc6860,Equitum Robotics,2018.0,New Jersey,6860,"['2018cmpmi', '2018mrcmp', '2018njbri', '2018njfla']",59.737276825623475,93.95555974689142,-34.21828292126793
3229,3229,5935,frc6861,The Tyros Team ,2018.0,Michigan,6861,"['2018micmp3', '2018milin', '2018miliv']",108.72717571245153,80.8438802000691,27.883295512382627
3230,3230,5936,frc6862,The Reavers,2018.0,Michigan,6862,"['2018miliv', '2018misou']",13.846201092784872,119.24142717343898,-105.39522608065408
3231,3231,5937,frc6863,Blind Squirrels,2018.0,Maryland,6863,"['2018mdedg', '2018mdoxo']",30.79250778323505,139.43817834995738,-108.64567056672234
3232,3232,5938,frc6864,Gravenhurst High School,2018.0,Ontario,6864,"['2018onbar', '2018oncmp1', '2018onnob']",29.654059722003897,170.16204120311338,-140.50798148110948
3233,3233,5939,frc6865,Manitoulin Metal,2018.0,Ontario,6865,"['2018onbar', '2018onnob']",50.84026524349174,102.9350752220328,-52.09480997854101
3234,3234,5940,frc6866,The Space Invaders,2018.0,Ontario,6866,"['2018onosh', '2018onto1']",64.46757188226431,77.87071383267721,-13.403141950412836
3235,3235,5941,frc6867,Panthera Tech,2018.0,Ontario,6867,"['2018oncmp1', '2018onnyo', '2018onosh']",75.06710320458541,138.43766459572848,-63.370561391143035
3236,3236,5942,frc6868,Cadet Robotics,2018.0,New York,6868,"['2018cmpmi', '2018nyro', '2018nyrra']",18.225637976686805,117.51884798969164,-99.29321001300487
3237,3237,5943,frc6869,Gladiateurs,2018.0,Québec,6869,"['2018cmpmi', '2018qcmo']",142.14159947434376,103.86120683554032,38.280392638803505
3238,3238,5944,frc6870,BEAM Robots,2018.0,New York,6870,['2018nyro'],61.33531727494785,124.85666717834363,-63.52134990339581
3239,3239,5945,frc6871,QC DogSquad,2018.0,Arizona,6871,"['2018azfl', '2018azpx', '2018cmptx']",64.1733017442861,59.37125817019564,4.802043574090448
3240,3240,5946,frc6872,PantheraFerro,2018.0,Québec,6872,['2018qcmo'],55.932423432611785,110.02412790688889,-54.09170447427713
3241,3241,5947,frc6873,The Generals,2018.0,New York,6873,['2018nyny'],30.689472253157607,110.00007895217914,-79.31060669902159
3242,3242,5948,frc6874,Imperium,2018.0,Antalya,6874,['2018ilpe'],77.68723531341995,119.940133309992,-42.25289799657208
